COUNTRY,YEAR_CODE,WEEK_CODE,MEASURE_CODE,AGEGROUP_CODE,VIRUSTYPE_CODE,VIRUS_SUB_CODE,INF_CONF_CODE,SAMPLED_CODE,DataValue
Morocco,2009,3,ILI CASES,25TO59,,,TOTAL,,1088.00
Morocco,2009,3,ILI CASES,60TO,,,Positive,,0.00
Morocco,2009,3,ILI CASES,60TO,,,Negative,,293.00
Morocco,2009,3,ILI CASES,60TO,,,TOTAL,,293.00
Morocco,2009,3,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2009,3,ILI CASES,UNKNOWN,,,,,
Morocco,2009,3,ILI CASES,ALL,,,,,3513.00
Morocco,2009,3,ILI CASES,ALL,,,,,
Morocco,2009,3,ILI OUTPATIENTS,ALL,,,,,135078.00
Morocco,2009,3,ARI OUTPATIENTS,ALL,,,,,25264.00
Morocco,2009,4,ILI CASES,0TO4,,,Positive,,0.00
Morocco,2009,4,ILI CASES,0TO4,,,Negative,,424.00
Morocco,2009,4,ILI CASES,0TO4,,,TOTAL,,424.00
Morocco,2009,4,ILI CASES,0TO4,,,,,
Morocco,2009,4,ILI CASES,5TO14,,,Positive,,0.00
Morocco,2009,4,ILI CASES,5TO14,,,Negative,,468.00
Morocco,2009,4,ILI CASES,5TO14,,,TOTAL,,468.00
Morocco,2009,4,ILI CASES,5TO14,,,,,
Morocco,2009,4,ILI CASES,15TO24,,,Positive,,1.00
Morocco,2009,4,ILI CASES,15TO24,,,Negative,,638.00
Morocco,2009,4,ILI CASES,15TO24,,,TOTAL,,639.00
Morocco,2009,4,ILI CASES,25TO59,,,Positive,,0.00
Morocco,2009,4,ILI CASES,25TO59,,,Negative,,833.00
Morocco,2009,4,ILI CASES,25TO59,,,TOTAL,,833.00
Morocco,2009,4,ILI CASES,60TO,,,Positive,,0.00
Morocco,2009,4,ILI CASES,60TO,,,Negative,,179.00
Morocco,2009,4,ILI CASES,60TO,,,TOTAL,,179.00
Morocco,2009,4,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2009,4,ILI CASES,UNKNOWN,,,,,
Morocco,2009,4,ILI CASES,ALL,,,,,2543.00
Morocco,2009,4,ILI CASES,ALL,,,,,
Morocco,2009,4,ILI OUTPATIENTS,ALL,,,,,117194.00
Morocco,2009,4,ARI OUTPATIENTS,ALL,,,,,22402.00
Morocco,2009,5,ILI CASES,0TO4,,,Positive,,2.00
Morocco,2009,5,ILI CASES,0TO4,,,Negative,,382.00
Morocco,2009,5,ILI CASES,0TO4,,,TOTAL,,384.00
Morocco,2009,5,ILI CASES,0TO4,,,,,
Morocco,2009,5,ILI CASES,5TO14,,,Positive,,2.00
Morocco,2009,5,ILI CASES,5TO14,,,Negative,,411.00
Morocco,2009,5,ILI CASES,5TO14,,,TOTAL,,413.00
Morocco,2009,5,ILI CASES,5TO14,,,,,
Morocco,2009,5,ILI CASES,15TO24,,,Positive,,4.00
Morocco,2009,5,ILI CASES,15TO24,,,Negative,,584.00
Morocco,2009,5,ILI CASES,15TO24,,,TOTAL,,588.00
Morocco,2009,5,ILI CASES,25TO59,,,Positive,,1.00
Morocco,2009,5,ILI CASES,25TO59,,,Negative,,805.00
Morocco,2009,5,ILI CASES,25TO59,,,TOTAL,,806.00
Morocco,2009,5,ILI CASES,60TO,,,Positive,,6.00
Morocco,2009,5,ILI CASES,60TO,,,Negative,,237.00
Morocco,2009,5,ILI CASES,60TO,,,TOTAL,,243.00
Morocco,2009,5,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2009,5,ILI CASES,UNKNOWN,,,,,
Morocco,2009,5,ILI CASES,ALL,,,,,2434.00
Morocco,2009,5,ILI CASES,ALL,,,,,
Morocco,2009,5,ILI OUTPATIENTS,ALL,,,,,126883.00
Morocco,2009,5,ARI OUTPATIENTS,ALL,,,,,21140.00
Morocco,2009,6,ILI CASES,0TO4,,,Positive,,0.00
Morocco,2009,6,ILI CASES,0TO4,,,Negative,,382.00
Morocco,2009,6,ILI CASES,0TO4,,,TOTAL,,382.00
Morocco,2009,6,ILI CASES,0TO4,,,,,
Morocco,2009,6,ILI CASES,5TO14,,,Positive,,0.00
Morocco,2009,6,ILI CASES,5TO14,,,Negative,,374.00
Morocco,2009,6,ILI CASES,5TO14,,,TOTAL,,374.00
Morocco,2009,6,ILI CASES,5TO14,,,,,
Morocco,2009,6,ILI CASES,15TO24,,,Positive,,0.00
Morocco,2009,6,ILI CASES,15TO24,,,Negative,,532.00
Morocco,2009,6,ILI CASES,15TO24,,,TOTAL,,532.00
Morocco,2009,6,ILI CASES,25TO59,,,Positive,,2.00
Morocco,2009,6,ILI CASES,25TO59,,,Negative,,717.00
Morocco,2009,6,ILI CASES,25TO59,,,TOTAL,,719.00
Morocco,2009,6,ILI CASES,60TO,,,Positive,,0.00
Morocco,2009,6,ILI CASES,60TO,,,Negative,,147.00
Morocco,2009,6,ILI CASES,60TO,,,TOTAL,,147.00
Morocco,2009,6,ILI CASES,UNKNOWN,,,,,1.00
Morocco,2009,6,ILI CASES,UNKNOWN,,,,,
Morocco,2009,6,ILI CASES,ALL,,,,,2155.00
Morocco,2009,6,ILI CASES,ALL,,,,,
Morocco,2009,6,ILI OUTPATIENTS,ALL,,,,,124915.00
Morocco,2009,6,ARI OUTPATIENTS,ALL,,,,,18547.00
Morocco,2009,7,ILI CASES,0TO4,,,Positive,,0.00
Morocco,2009,7,ILI CASES,0TO4,,,Negative,,331.00
Morocco,2009,7,ILI CASES,0TO4,,,TOTAL,,331.00
Morocco,2009,7,ILI CASES,0TO4,,,,,
Morocco,2009,7,ILI CASES,5TO14,,,Positive,,0.00
Morocco,2009,7,ILI CASES,5TO14,,,Negative,,330.00
Morocco,2009,7,ILI CASES,5TO14,,,TOTAL,,330.00
Morocco,2009,7,ILI CASES,5TO14,,,,,
Morocco,2009,7,ILI CASES,15TO24,,,Positive,,1.00
Morocco,2009,7,ILI CASES,15TO24,,,Negative,,485.00
Morocco,2009,7,ILI CASES,15TO24,,,TOTAL,,486.00
Morocco,2009,7,ILI CASES,25TO59,,,Positive,,0.00
Morocco,2009,7,ILI CASES,25TO59,,,Negative,,546.00
Morocco,2009,7,ILI CASES,25TO59,,,TOTAL,,546.00
Morocco,2009,7,ILI CASES,60TO,,,Positive,,6.00
Morocco,2009,7,ILI CASES,60TO,,,Negative,,139.00
Morocco,2009,7,ILI CASES,60TO,,,TOTAL,,145.00
Morocco,2009,7,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2009,7,ILI CASES,UNKNOWN,,,,,
Morocco,2009,7,ILI CASES,ALL,,,,,1838.00
Morocco,2009,7,ILI CASES,ALL,,,,,
Morocco,2009,7,ILI OUTPATIENTS,ALL,,,,,119460.00
Morocco,2009,7,ARI OUTPATIENTS,ALL,,,,,16669.00
Morocco,2009,8,ILI CASES,0TO4,,,Positive,,0.00
Morocco,2009,8,ILI CASES,0TO4,,,Negative,,375.00
Morocco,2009,8,ILI CASES,0TO4,,,TOTAL,,375.00
Morocco,2009,8,ILI CASES,0TO4,,,,,
Morocco,2009,8,ILI CASES,5TO14,,,Positive,,0.00
Morocco,2009,8,ILI CASES,5TO14,,,Negative,,423.00
Morocco,2009,8,ILI CASES,5TO14,,,TOTAL,,423.00
Morocco,2009,8,ILI CASES,5TO14,,,,,
Morocco,2009,8,ILI CASES,15TO24,,,Positive,,0.00
Morocco,2009,8,ILI CASES,15TO24,,,Negative,,548.00
Morocco,2009,8,ILI CASES,15TO24,,,TOTAL,,548.00
Morocco,2009,8,ILI CASES,25TO59,,,Positive,,13.00
Morocco,2009,8,ILI CASES,25TO59,,,Negative,,642.00
Morocco,2009,8,ILI CASES,25TO59,,,TOTAL,,655.00
Morocco,2009,8,ILI CASES,60TO,,,Positive,,4.00
Morocco,2009,8,ILI CASES,60TO,,,Negative,,163.00
Morocco,2009,8,ILI CASES,60TO,,,TOTAL,,167.00
Morocco,2009,8,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2009,8,ILI CASES,UNKNOWN,,,,,
Morocco,2009,8,ILI CASES,ALL,,,,,2168.00
Morocco,2009,8,ILI CASES,ALL,,,,,
Morocco,2009,8,ILI OUTPATIENTS,ALL,,,,,134713.00
Morocco,2009,8,ARI OUTPATIENTS,ALL,,,,,19459.00
Morocco,2009,9,ILI CASES,0TO4,,,Positive,,1.00
Morocco,2009,9,ILI CASES,0TO4,,,Negative,,308.00
Morocco,2009,9,ILI CASES,0TO4,,,TOTAL,,309.00
Morocco,2009,9,ILI CASES,0TO4,,,,,
Morocco,2009,9,ILI CASES,5TO14,,,Positive,,1.00
Morocco,2009,9,ILI CASES,5TO14,,,Negative,,345.00
Morocco,2009,9,ILI CASES,5TO14,,,TOTAL,,346.00
Morocco,2009,9,ILI CASES,5TO14,,,,,
Morocco,2009,9,ILI CASES,15TO24,,,Positive,,0.00
Morocco,2009,9,ILI CASES,15TO24,,,Negative,,484.00
Morocco,2009,9,ILI CASES,15TO24,,,TOTAL,,484.00
Morocco,2009,9,ILI CASES,25TO59,,,Positive,,5.00
Morocco,2009,9,ILI CASES,25TO59,,,Negative,,524.00
Morocco,2009,9,ILI CASES,25TO59,,,TOTAL,,529.00
Morocco,2009,9,ILI CASES,60TO,,,Positive,,1.00
Morocco,2009,9,ILI CASES,60TO,,,Negative,,152.00
Morocco,2009,9,ILI CASES,60TO,,,TOTAL,,153.00
Morocco,2009,9,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2009,9,ILI CASES,UNKNOWN,,,,,
Morocco,2009,9,ILI CASES,ALL,,,,,1821.00
Morocco,2009,9,ILI CASES,ALL,,,,,
Morocco,2009,9,ILI OUTPATIENTS,ALL,,,,,135872.00
Morocco,2009,9,ARI OUTPATIENTS,ALL,,,,,19376.00
Morocco,2009,10,ILI CASES,0TO4,,,Positive,,2.00
Morocco,2009,10,ILI CASES,0TO4,,,Negative,,272.00
Morocco,2009,10,ILI CASES,0TO4,,,TOTAL,,274.00
Morocco,2009,10,ILI CASES,0TO4,,,,,
Morocco,2009,10,ILI CASES,5TO14,,,Positive,,3.00
Morocco,2009,10,ILI CASES,5TO14,,,Negative,,288.00
Morocco,2009,10,ILI CASES,5TO14,,,TOTAL,,291.00
Morocco,2009,10,ILI CASES,5TO14,,,,,
Morocco,2009,10,ILI CASES,15TO24,,,Positive,,4.00
Morocco,2009,10,ILI CASES,15TO24,,,Negative,,405.00
Morocco,2009,10,ILI CASES,15TO24,,,TOTAL,,409.00
Morocco,2009,10,ILI CASES,25TO59,,,Positive,,4.00
Morocco,2009,10,ILI CASES,25TO59,,,Negative,,485.00
Morocco,2009,10,ILI CASES,25TO59,,,TOTAL,,489.00
Morocco,2009,10,ILI CASES,60TO,,,Positive,,1.00
Morocco,2009,10,ILI CASES,60TO,,,Negative,,125.00
Morocco,2009,10,ILI CASES,60TO,,,TOTAL,,126.00
Morocco,2009,10,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2009,10,ILI CASES,UNKNOWN,,,,,
Morocco,2009,10,ILI CASES,ALL,,,,,1589.00
Morocco,2009,10,ILI CASES,ALL,,,,,
Morocco,2009,10,ILI OUTPATIENTS,ALL,,,,,123527.00
Morocco,2009,10,ARI OUTPATIENTS,ALL,,,,,17758.00
Morocco,2009,11,ILI CASES,0TO4,,,Positive,,0.00
Morocco,2009,11,ILI CASES,0TO4,,,Negative,,189.00
Morocco,2009,11,ILI CASES,0TO4,,,TOTAL,,189.00
Morocco,2009,11,ILI CASES,0TO4,,,,,
Morocco,2009,11,ILI CASES,5TO14,,,Positive,,0.00
Morocco,2009,11,ILI CASES,5TO14,,,Negative,,182.00
Morocco,2009,11,ILI CASES,5TO14,,,TOTAL,,182.00
Morocco,2009,11,ILI CASES,5TO14,,,,,
Morocco,2009,11,ILI CASES,15TO24,,,Positive,,0.00
Morocco,2009,11,ILI CASES,15TO24,,,Negative,,256.00
Morocco,2009,11,ILI CASES,15TO24,,,TOTAL,,256.00
Morocco,2009,11,ILI CASES,25TO59,,,Positive,,3.00
Morocco,2009,11,ILI CASES,25TO59,,,Negative,,329.00
Morocco,2009,11,ILI CASES,25TO59,,,TOTAL,,332.00
Morocco,2009,11,ILI CASES,60TO,,,Positive,,1.00
Morocco,2009,11,ILI CASES,60TO,,,Negative,,90.00
Morocco,2009,11,ILI CASES,60TO,,,TOTAL,,91.00
Morocco,2009,11,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2009,11,ILI CASES,UNKNOWN,,,,,
Morocco,2009,11,ILI CASES,ALL,,,,,1050.00
Morocco,2009,11,ILI CASES,ALL,,,,,
Morocco,2009,11,ILI OUTPATIENTS,ALL,,,,,96524.00
Morocco,2009,11,ARI OUTPATIENTS,ALL,,,,,12149.00
Morocco,2009,12,ILI CASES,0TO4,,,Positive,,4.00
Morocco,2009,12,ILI CASES,0TO4,,,Negative,,273.00
Morocco,2009,12,ILI CASES,0TO4,,,TOTAL,,277.00
Morocco,2009,12,ILI CASES,0TO4,,,,,
Morocco,2009,12,ILI CASES,5TO14,,,Positive,,1.00
Morocco,2009,12,ILI CASES,5TO14,,,Negative,,201.00
Morocco,2009,12,ILI CASES,5TO14,,,TOTAL,,202.00
Morocco,2009,12,ILI CASES,5TO14,,,,,
Morocco,2009,12,ILI CASES,15TO24,,,Positive,,0.00
Morocco,2009,12,ILI CASES,15TO24,,,Negative,,329.00
Morocco,2009,12,ILI CASES,15TO24,,,TOTAL,,329.00
Morocco,2009,12,ILI CASES,25TO59,,,Positive,,8.00
Morocco,2009,12,ILI CASES,25TO59,,,Negative,,356.00
Morocco,2009,12,ILI CASES,25TO59,,,TOTAL,,364.00
Morocco,2009,12,ILI CASES,60TO,,,Positive,,2.00
Morocco,2009,12,ILI CASES,60TO,,,Negative,,90.00
Morocco,2009,12,ILI CASES,60TO,,,TOTAL,,92.00
Morocco,2009,12,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2009,12,ILI CASES,UNKNOWN,,,,,
Morocco,2009,12,ILI CASES,ALL,,,,,1264.00
Morocco,2009,12,ILI CASES,ALL,,,,,
Morocco,2009,12,ILI OUTPATIENTS,ALL,,,,,133473.00
Morocco,2009,12,ARI OUTPATIENTS,ALL,,,,,17564.00
Morocco,2009,13,ILI CASES,0TO4,,,Positive,,0.00
Morocco,2009,13,ILI CASES,0TO4,,,Negative,,190.00
Morocco,2009,13,ILI CASES,0TO4,,,TOTAL,,190.00
Morocco,2009,13,ILI CASES,0TO4,,,,,
Morocco,2009,13,ILI CASES,5TO14,,,Positive,,0.00
Morocco,2009,13,ILI CASES,5TO14,,,Negative,,197.00
Morocco,2009,13,ILI CASES,5TO14,,,TOTAL,,197.00
Morocco,2009,13,ILI CASES,5TO14,,,,,
Morocco,2009,13,ILI CASES,15TO24,,,Positive,,3.00
Morocco,2009,13,ILI CASES,15TO24,,,Negative,,272.00
Morocco,2009,13,ILI CASES,15TO24,,,TOTAL,,275.00
Morocco,2009,13,ILI CASES,25TO59,,,Positive,,2.00
Morocco,2009,13,ILI CASES,25TO59,,,Negative,,321.00
Morocco,2009,13,ILI CASES,25TO59,,,TOTAL,,323.00
Morocco,2009,13,ILI CASES,60TO,,,Positive,,1.00
Morocco,2009,13,ILI CASES,60TO,,,Negative,,76.00
Morocco,2009,13,ILI CASES,60TO,,,TOTAL,,77.00
Morocco,2009,13,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2009,13,ILI CASES,UNKNOWN,,,,,
Morocco,2009,13,ILI CASES,ALL,,,,,1062.00
Morocco,2009,13,ILI CASES,ALL,,,,,
Morocco,2009,13,ILI OUTPATIENTS,ALL,,,,,128373.00
Morocco,2009,13,ARI OUTPATIENTS,ALL,,,,,16954.00
Morocco,2009,14,ILI CASES,0TO4,,,Positive,,0.00
Morocco,2009,14,ILI CASES,0TO4,,,Negative,,219.00
Morocco,2009,14,ILI CASES,0TO4,,,TOTAL,,219.00
Morocco,2009,14,ILI CASES,0TO4,,,,,
Morocco,2009,14,ILI CASES,5TO14,,,Positive,,0.00
Morocco,2009,14,ILI CASES,5TO14,,,Negative,,226.00
Morocco,2009,14,ILI CASES,5TO14,,,TOTAL,,226.00
Morocco,2009,14,ILI CASES,5TO14,,,,,
Morocco,2009,14,ILI CASES,15TO24,,,Positive,,0.00
Morocco,2009,14,ILI CASES,15TO24,,,Negative,,253.00
Morocco,2009,14,ILI CASES,15TO24,,,TOTAL,,253.00
Morocco,2009,14,ILI CASES,25TO59,,,Positive,,1.00
Morocco,2009,14,ILI CASES,25TO59,,,Negative,,346.00
Morocco,2009,14,ILI CASES,25TO59,,,TOTAL,,347.00
Morocco,2009,14,ILI CASES,60TO,,,Positive,,2.00
Morocco,2009,14,ILI CASES,60TO,,,Negative,,92.00
Morocco,2009,14,ILI CASES,60TO,,,TOTAL,,94.00
Morocco,2009,14,ILI CASES,UNKNOWN,,,,,4.00
Morocco,2009,14,ILI CASES,UNKNOWN,,,,,
Morocco,2009,14,ILI CASES,ALL,,,,,1143.00
Morocco,2009,14,ILI CASES,ALL,,,,,
Morocco,2009,14,ILI OUTPATIENTS,ALL,,,,,116575.00
Morocco,2009,14,ARI OUTPATIENTS,ALL,,,,,15083.00
Morocco,2009,15,ILI CASES,0TO4,,,Positive,,0.00
Morocco,2009,15,ILI CASES,0TO4,,,Negative,,208.00
Morocco,2009,15,ILI CASES,0TO4,,,TOTAL,,208.00
Morocco,2009,15,ILI CASES,0TO4,,,,,
Morocco,2009,15,ILI CASES,5TO14,,,Positive,,0.00
Morocco,2009,15,ILI CASES,5TO14,,,Negative,,198.00
Morocco,2009,15,ILI CASES,5TO14,,,TOTAL,,198.00
Morocco,2009,15,ILI CASES,5TO14,,,,,
Morocco,2009,15,ILI CASES,15TO24,,,Positive,,0.00
Morocco,2009,15,ILI CASES,15TO24,,,Negative,,286.00
Morocco,2009,15,ILI CASES,15TO24,,,TOTAL,,286.00
Morocco,2009,15,ILI CASES,25TO59,,,Positive,,3.00
Morocco,2009,15,ILI CASES,25TO59,,,Negative,,347.00
Morocco,2009,15,ILI CASES,25TO59,,,TOTAL,,350.00
Morocco,2009,15,ILI CASES,60TO,,,Positive,,0.00
Morocco,2009,15,ILI CASES,60TO,,,Negative,,82.00
Morocco,2009,15,ILI CASES,60TO,,,TOTAL,,82.00
Morocco,2009,15,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2009,15,ILI CASES,UNKNOWN,,,,,
Morocco,2009,15,ILI CASES,ALL,,,,,1124.00
Morocco,2009,15,ILI CASES,ALL,,,,,
Morocco,2009,15,ILI OUTPATIENTS,ALL,,,,,128389.00
Morocco,2009,15,ARI OUTPATIENTS,ALL,,,,,16060.00
Morocco,2009,16,ILI CASES,0TO4,,,Positive,,1.00
Morocco,2009,16,ILI CASES,0TO4,,,Negative,,161.00
Morocco,2009,16,ILI CASES,0TO4,,,TOTAL,,162.00
Morocco,2009,16,ILI CASES,0TO4,,,,,
Morocco,2009,16,ILI CASES,5TO14,,,Positive,,0.00
Morocco,2009,16,ILI CASES,5TO14,,,Negative,,187.00
Morocco,2009,16,ILI CASES,5TO14,,,TOTAL,,187.00
Morocco,2009,16,ILI CASES,5TO14,,,,,
Morocco,2009,16,ILI CASES,15TO24,,,Positive,,0.00
Morocco,2009,16,ILI CASES,15TO24,,,Negative,,288.00
Morocco,2009,16,ILI CASES,15TO24,,,TOTAL,,288.00
Morocco,2009,16,ILI CASES,25TO59,,,Positive,,1.00
Morocco,2009,16,ILI CASES,25TO59,,,Negative,,355.00
Morocco,2009,16,ILI CASES,25TO59,,,TOTAL,,356.00
Morocco,2009,16,ILI CASES,60TO,,,Positive,,0.00
Morocco,2009,16,ILI CASES,60TO,,,Negative,,74.00
Morocco,2009,16,ILI CASES,60TO,,,TOTAL,,74.00
Morocco,2009,16,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2009,16,ILI CASES,UNKNOWN,,,,,
Morocco,2009,16,ILI CASES,ALL,,,,,1067.00
Morocco,2009,16,ILI CASES,ALL,,,,,
Morocco,2009,16,ILI OUTPATIENTS,ALL,,,,,128367.00
Morocco,2009,16,ARI OUTPATIENTS,ALL,,,,,16210.00
Morocco,2009,17,ILI CASES,0TO4,,,Positive,,0.00
Morocco,2009,17,ILI CASES,0TO4,,,Negative,,158.00
Morocco,2009,17,ILI CASES,0TO4,,,TOTAL,,158.00
Morocco,2009,17,ILI CASES,0TO4,,,,,
Morocco,2009,17,ILI CASES,5TO14,,,Positive,,0.00
Morocco,2009,17,ILI CASES,5TO14,,,Negative,,193.00
Morocco,2009,17,ILI CASES,5TO14,,,TOTAL,,193.00
Morocco,2009,17,ILI CASES,5TO14,,,,,
Morocco,2009,17,ILI CASES,15TO24,,,Positive,,0.00
Morocco,2009,17,ILI CASES,15TO24,,,Negative,,305.00
Morocco,2009,17,ILI CASES,15TO24,,,TOTAL,,305.00
Morocco,2009,17,ILI CASES,25TO59,,,Positive,,1.00
Morocco,2009,17,ILI CASES,25TO59,,,Negative,,323.00
Morocco,2009,17,ILI CASES,25TO59,,,TOTAL,,324.00
Morocco,2009,17,ILI CASES,60TO,,,Positive,,1.00
Morocco,2009,17,ILI CASES,60TO,,,Negative,,66.00
Morocco,2009,17,ILI CASES,60TO,,,TOTAL,,67.00
Morocco,2009,17,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2009,17,ILI CASES,UNKNOWN,,,,,
Morocco,2009,17,ILI CASES,ALL,,,,,1047.00
Morocco,2009,17,ILI CASES,ALL,,,,,
Morocco,2009,17,ILI OUTPATIENTS,ALL,,,,,127327.00
Morocco,2009,17,ARI OUTPATIENTS,ALL,,,,,15726.00
Morocco,2009,18,ILI CASES,0TO4,,,Positive,,0.00
Morocco,2009,18,ILI CASES,0TO4,,,Negative,,179.00
Morocco,2009,18,ILI CASES,0TO4,,,TOTAL,,179.00
Morocco,2009,18,ILI CASES,0TO4,,,,,
Morocco,2009,18,ILI CASES,5TO14,,,Positive,,0.00
Morocco,2009,18,ILI CASES,5TO14,,,Negative,,191.00
Morocco,2009,18,ILI CASES,5TO14,,,TOTAL,,191.00
Morocco,2009,18,ILI CASES,5TO14,,,,,
Morocco,2009,18,ILI CASES,15TO24,,,Positive,,1.00
Morocco,2009,18,ILI CASES,15TO24,,,Negative,,275.00
Morocco,2009,18,ILI CASES,15TO24,,,TOTAL,,276.00
Morocco,2009,18,ILI CASES,25TO59,,,Positive,,3.00
Morocco,2009,18,ILI CASES,25TO59,,,Negative,,305.00
Morocco,2009,18,ILI CASES,25TO59,,,TOTAL,,308.00
Morocco,2009,18,ILI CASES,60TO,,,Positive,,0.00
Morocco,2009,18,ILI CASES,60TO,,,Negative,,67.00
Morocco,2009,18,ILI CASES,60TO,,,TOTAL,,67.00
Morocco,2009,18,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2009,18,ILI CASES,UNKNOWN,,,,,
Morocco,2009,18,ILI CASES,ALL,,,,,1021.00
Morocco,2009,18,ILI CASES,ALL,,,,,
Morocco,2009,18,ILI OUTPATIENTS,ALL,,,,,113975.00
Morocco,2009,18,ARI OUTPATIENTS,ALL,,,,,14417.00
Morocco,2009,19,ILI CASES,0TO4,,,Positive,,0.00
Morocco,2009,19,ILI CASES,0TO4,,,Negative,,171.00
Morocco,2009,19,ILI CASES,0TO4,,,TOTAL,,171.00
Morocco,2009,19,ILI CASES,0TO4,,,,,
Morocco,2009,19,ILI CASES,5TO14,,,Positive,,0.00
Morocco,2009,19,ILI CASES,5TO14,,,Negative,,186.00
Morocco,2009,19,ILI CASES,5TO14,,,TOTAL,,186.00
Morocco,2009,19,ILI CASES,5TO14,,,,,
Morocco,2009,19,ILI CASES,15TO24,,,Positive,,1.00
Morocco,2009,19,ILI CASES,15TO24,,,Negative,,296.00
Morocco,2009,19,ILI CASES,15TO24,,,TOTAL,,297.00
Morocco,2009,19,ILI CASES,25TO59,,,Positive,,0.00
Morocco,2009,19,ILI CASES,25TO59,,,Negative,,322.00
Morocco,2009,19,ILI CASES,25TO59,,,TOTAL,,322.00
Morocco,2009,19,ILI CASES,60TO,,,Positive,,1.00
Morocco,2009,19,ILI CASES,60TO,,,Negative,,64.00
Morocco,2009,19,ILI CASES,60TO,,,TOTAL,,65.00
Morocco,2009,19,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2009,19,ILI CASES,UNKNOWN,,,,,
Morocco,2009,19,ILI CASES,ALL,,,,,1041.00
Morocco,2009,19,ILI CASES,ALL,,,,,
Morocco,2009,19,ILI OUTPATIENTS,ALL,,,,,133221.00
Morocco,2009,19,ARI OUTPATIENTS,ALL,,,,,16519.00
Morocco,2009,20,ILI CASES,0TO4,,,Positive,,0.00
Morocco,2009,20,ILI CASES,0TO4,,,Negative,,145.00
Morocco,2009,20,ILI CASES,0TO4,,,TOTAL,,145.00
Morocco,2009,20,ILI CASES,0TO4,,,,,
Morocco,2009,20,ILI CASES,5TO14,,,Positive,,0.00
Morocco,2009,20,ILI CASES,5TO14,,,Negative,,169.00
Morocco,2009,20,ILI CASES,5TO14,,,TOTAL,,169.00
Morocco,2009,20,ILI CASES,5TO14,,,,,
Morocco,2009,20,ILI CASES,15TO24,,,Positive,,0.00
Morocco,2009,20,ILI CASES,15TO24,,,Negative,,221.00
Morocco,2009,20,ILI CASES,15TO24,,,TOTAL,,221.00
Morocco,2009,20,ILI CASES,25TO59,,,Positive,,2.00
Morocco,2009,20,ILI CASES,25TO59,,,Negative,,289.00
Morocco,2009,20,ILI CASES,25TO59,,,TOTAL,,291.00
Morocco,2009,20,ILI CASES,60TO,,,Positive,,2.00
Morocco,2009,20,ILI CASES,60TO,,,Negative,,76.00
Morocco,2009,20,ILI CASES,60TO,,,TOTAL,,78.00
Morocco,2009,20,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2009,20,ILI CASES,UNKNOWN,,,,,
Morocco,2009,20,ILI CASES,ALL,,,,,904.00
Morocco,2009,20,ILI CASES,ALL,,,,,
Morocco,2009,20,ILI OUTPATIENTS,ALL,,,,,125555.00
Morocco,2009,20,ARI OUTPATIENTS,ALL,,,,,18077.00
Morocco,2009,21,ILI CASES,0TO4,,,Positive,,9.00
Morocco,2009,21,ILI CASES,0TO4,,,Negative,,150.00
Morocco,2009,21,ILI CASES,0TO4,,,TOTAL,,159.00
Morocco,2009,21,ILI CASES,0TO4,,,,,
Morocco,2009,21,ILI CASES,5TO14,,,Positive,,5.00
Morocco,2009,21,ILI CASES,5TO14,,,Negative,,149.00
Morocco,2009,21,ILI CASES,5TO14,,,TOTAL,,154.00
Morocco,2009,21,ILI CASES,5TO14,,,,,
Morocco,2009,21,ILI CASES,15TO24,,,Positive,,0.00
Morocco,2009,21,ILI CASES,15TO24,,,Negative,,214.00
Morocco,2009,21,ILI CASES,15TO24,,,TOTAL,,214.00
Morocco,2009,21,ILI CASES,25TO59,,,Positive,,1.00
Morocco,2009,21,ILI CASES,25TO59,,,Negative,,263.00
Morocco,2009,21,ILI CASES,25TO59,,,TOTAL,,264.00
Morocco,2009,21,ILI CASES,60TO,,,Positive,,0.00
Morocco,2009,21,ILI CASES,60TO,,,Negative,,64.00
Morocco,2009,21,ILI CASES,60TO,,,TOTAL,,64.00
Morocco,2009,21,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2009,21,ILI CASES,UNKNOWN,,,,,
Morocco,2009,21,ILI CASES,ALL,,,,,855.00
Morocco,2009,21,ILI CASES,ALL,,,,,
Morocco,2009,21,ILI OUTPATIENTS,ALL,,,,,131656.00
Morocco,2009,21,ARI OUTPATIENTS,ALL,,,,,15079.00
Morocco,2009,22,ILI CASES,0TO4,,,Positive,,0.00
Morocco,2009,22,ILI CASES,0TO4,,,Negative,,185.00
Morocco,2009,22,ILI CASES,0TO4,,,TOTAL,,185.00
Morocco,2009,22,ILI CASES,0TO4,,,,,
